"Survey","Quarter","Country","Ship","Gear","SweepLngt","GearExp","DoorType","StNo","HaulNo","Year","SpecCodeType","SpecCode","SpecVal","Sex","TotalNo","CatIdentifier","NoMeas","SubFactor","SubWgt","CatCatchWgt","LngtCode","LngtClass","HLNoAtLngt","Valid_Aphia","scientificname"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"38",35,2011,"T",160901,1,"M",32,1,32,1,0,3060,".",1300,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"38",35,2011,"T",160901,1,"M",32,1,32,1,0,3060,".",1400,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"38",35,2011,"T",160901,1,"M",32,1,32,1,0,3060,".",1500,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"38",35,2011,"T",160901,1,"M",32,1,32,1,0,3060,".",1700,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"38",35,2011,"T",160901,1,"M",32,1,32,1,0,3060,".",1800,2,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"38",35,2011,"T",160901,1,"M",32,1,32,1,0,3060,".",2000,4,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"38",35,2011,"T",160901,1,"M",32,1,32,1,0,3060,".",2100,7,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"38",35,2011,"T",160901,1,"M",32,1,32,1,0,3060,".",2200,3,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"38",35,2011,"T",160901,1,"M",32,1,32,1,0,3060,".",2300,6,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"38",35,2011,"T",160901,1,"M",32,1,32,1,0,3060,".",2400,3,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"38",35,2011,"T",160901,1,"M",32,1,32,1,0,3060,".",2500,2,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"38",35,2011,"T",160901,1,"M",32,1,32,1,0,3060,".",3700,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"38",35,2011,"T",160901,1,"F",30,1,30,1,0,2040,".",1400,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"38",35,2011,"T",160901,1,"F",30,1,30,1,0,2040,".",1500,2,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"38",35,2011,"T",160901,1,"F",30,1,30,1,0,2040,".",1600,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"38",35,2011,"T",160901,1,"F",30,1,30,1,0,2040,".",1700,2,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"38",35,2011,"T",160901,1,"F",30,1,30,1,0,2040,".",1800,2,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"38",35,2011,"T",160901,1,"F",30,1,30,1,0,2040,".",1900,3,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"38",35,2011,"T",160901,1,"F",30,1,30,1,0,2040,".",2000,3,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"38",35,2011,"T",160901,1,"F",30,1,30,1,0,2040,".",2100,4,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"38",35,2011,"T",160901,1,"F",30,1,30,1,0,2040,".",2200,7,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"38",35,2011,"T",160901,1,"F",30,1,30,1,0,2040,".",2300,2,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"38",35,2011,"T",160901,1,"F",30,1,30,1,0,2040,".",2400,3,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"18",30,2011,"T",160901,1,"M",1,1,1,1,0,2820,".",7300,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"16",32,2011,"T",160901,1,"F",2,1,2,1,0,5280,".",5500,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"16",32,2011,"T",160901,1,"F",2,1,2,1,0,5280,".",8200,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"11",24,2011,"T",160901,1,"F",1,1,1,1,0,400,".",3700,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"110",43,2011,"W",105883,1,"M",1,1,1,1,NA,145,".",2800,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"110",43,2011,"W",105883,1,"F",4,1,4,1,NA,1565,".",3000,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"110",43,2011,"W",105883,1,"F",4,1,4,1,NA,1565,".",3700,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"110",43,2011,"W",105883,1,"F",4,1,4,1,NA,1565,".",3800,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"110",43,2011,"W",105883,1,"F",4,1,4,1,NA,1565,".",4500,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"21",25,2011,"T",160901,1,"F",1,1,1,1,0,75,".",2200,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"103",39,2011,"W",105883,1,"M",1,1,1,1,NA,70,".",2300,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"112",47,2011,"W",105883,1,"M",2,1,2,1,NA,415,".",1400,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"112",47,2011,"W",105883,1,"M",2,1,2,1,NA,415,".",4100,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"104",41,2011,"W",105883,1,"M",2,1,2,1,NA,310,".",2800,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"104",41,2011,"W",105883,1,"M",2,1,2,1,NA,310,".",3000,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"104",41,2011,"W",105883,1,"F",7,1,7,1,NA,2340,".",2600,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"104",41,2011,"W",105883,1,"F",7,1,7,1,NA,2340,".",2700,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"104",41,2011,"W",105883,1,"F",7,1,7,1,NA,2340,".",2800,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"104",41,2011,"W",105883,1,"F",7,1,7,1,NA,2340,".",3000,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"104",41,2011,"W",105883,1,"F",7,1,7,1,NA,2340,".",4100,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"104",41,2011,"W",105883,1,"F",7,1,7,1,NA,2340,".",4400,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"104",41,2011,"W",105883,1,"F",7,1,7,1,NA,2340,".",5000,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"136",36,2011,"W",105883,1,"F",1,1,1,1,NA,7,".",1200,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"137",42,2011,"W",105883,1,"M",3,1,3,1,NA,455,".",2600,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"137",42,2011,"W",105883,1,"M",3,1,3,1,NA,455,".",3000,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"137",42,2011,"W",105883,1,"M",3,1,3,1,NA,455,".",3400,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"519",153,2011,"W",105883,0,"M",1,1,1,1,NA,270,".",3500,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"102",38,2011,"W",105883,1,"M",1,1,1,1,NA,455,".",3800,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"102",38,2011,"W",105883,1,"F",1,1,1,1,NA,1020,".",5200,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"134",40,2011,"W",105883,1,"M",7,1,7,1,NA,6098,".",3800,2,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"134",40,2011,"W",105883,1,"M",7,1,7,1,NA,6098,".",4100,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"134",40,2011,"W",105883,1,"M",7,1,7,1,NA,6098,".",4200,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"134",40,2011,"W",105883,1,"M",7,1,7,1,NA,6098,".",5700,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"134",40,2011,"W",105883,1,"M",7,1,7,1,NA,6098,".",6000,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"134",40,2011,"W",105883,1,"M",7,1,7,1,NA,6098,".",6100,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"134",40,2011,"W",105883,1,"F",7,1,7,1,NA,3082,".",3300,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"134",40,2011,"W",105883,1,"F",7,1,7,1,NA,3082,".",3800,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"134",40,2011,"W",105883,1,"F",7,1,7,1,NA,3082,".",4000,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"134",40,2011,"W",105883,1,"F",7,1,7,1,NA,3082,".",4200,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"134",40,2011,"W",105883,1,"F",7,1,7,1,NA,3082,".",4300,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"134",40,2011,"W",105883,1,"F",7,1,7,1,NA,3082,".",4400,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"134",40,2011,"W",105883,1,"F",7,1,7,1,NA,3082,".",5000,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"6",106,2011,"W",105883,1,"M",2,1,2,1,NA,1235,".",4300,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"6",106,2011,"W",105883,1,"M",2,1,2,1,NA,1235,".",4500,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"6",106,2011,"W",105883,1,"F",4,1,4,1,NA,850,".",2700,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"6",106,2011,"W",105883,1,"F",4,1,4,1,NA,850,".",2900,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"6",106,2011,"W",105883,1,"F",4,1,4,1,NA,850,".",3400,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"6",106,2011,"W",105883,1,"F",4,1,4,1,NA,850,".",3600,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"47",88,2011,"W",105883,1,"M",1,1,1,1,NA,250,".",3500,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"47",88,2011,"W",105883,1,"F",3,1,3,1,NA,980,".",3500,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"47",88,2011,"W",105883,1,"F",3,1,3,1,NA,980,".",3900,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"47",88,2011,"W",105883,1,"F",3,1,3,1,NA,980,".",4000,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"9",10,2011,"W",105883,1,NA,1,1,1,1,1700,1700,"0",600,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"63",33,2011,"W",105883,1,NA,4,1,4,1,3400,3400,"0",400,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"63",33,2011,"W",105883,1,NA,4,1,4,1,3400,3400,"0",430,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"63",33,2011,"W",105883,1,NA,4,1,4,1,3400,3400,"0",440,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"63",33,2011,"W",105883,1,NA,4,1,4,1,3400,3400,"0",640,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"5",7,2011,"W",105883,1,NA,2,1,2,1,2300,2300,"0",440,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"5",7,2011,"W",105883,1,NA,2,1,2,1,2300,2300,"0",620,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"33",43,2011,"W",105883,1,NA,3,1,3,1,1200,1200,"0",265,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"33",43,2011,"W",105883,1,NA,3,1,3,1,1200,1200,"0",290,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"33",43,2011,"W",105883,1,NA,3,1,3,1,1200,1200,"0",530,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"91",41,2011,"W",105883,1,NA,8,1,8,1,6600,6600,"0",270,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"91",41,2011,"W",105883,1,NA,8,1,8,1,6600,6600,"0",365,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"91",41,2011,"W",105883,1,NA,8,1,8,1,6600,6600,"0",440,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"91",41,2011,"W",105883,1,NA,8,1,8,1,6600,6600,"0",495,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"91",41,2011,"W",105883,1,NA,8,1,8,1,6600,6600,"0",500,2,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"91",41,2011,"W",105883,1,NA,8,1,8,1,6600,6600,"0",580,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"91",41,2011,"W",105883,1,NA,8,1,8,1,6600,6600,"0",720,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"93",47,2011,"W",105883,1,NA,10,1,10,1,6800,6800,"0",110,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"93",47,2011,"W",105883,1,NA,10,1,10,1,6800,6800,"0",290,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"93",47,2011,"W",105883,1,NA,10,1,10,1,6800,6800,"0",325,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"93",47,2011,"W",105883,1,NA,10,1,10,1,6800,6800,"0",480,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"93",47,2011,"W",105883,1,NA,10,1,10,1,6800,6800,"0",490,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"93",47,2011,"W",105883,1,NA,10,1,10,1,6800,6800,"0",510,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"93",47,2011,"W",105883,1,NA,10,1,10,1,6800,6800,"0",530,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"93",47,2011,"W",105883,1,NA,10,1,10,1,6800,6800,"0",540,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"93",47,2011,"W",105883,1,NA,10,1,10,1,6800,6800,"0",620,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"93",47,2011,"W",105883,1,NA,10,1,10,1,6800,6800,"0",670,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"115",25,2011,"W",105883,1,"M",1,1,1,1,NA,820,".",5100,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"115",25,2011,"W",105883,1,"F",3,1,3,1,NA,1650,".",4100,2,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"115",25,2011,"W",105883,1,"F",3,1,3,1,NA,1650,".",4900,1,105883,"Raja clavata"
"BTS",3,"NED","TRI2","BT8",NA,NA,NA,"39F061",61,2011,"W",105883,1,"F",1,1,1,1,NA,1180,"1",53,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"19",116,2011,"W",105883,1,"M",1,1,1,1,NA,395,".",3900,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"55",74,2011,"W",105883,1,"F",1,1,1,1,NA,4045,".",8000,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"12",98,2011,"W",105883,1,"M",1,1,1,1,NA,520,".",4100,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"5",111,2012,"W",105883,1,"M",1,1,1,1,NA,660,".",4800,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"5",111,2012,"W",105883,1,"F",2,1,2,1,NA,3120,".",5600,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"5",111,2012,"W",105883,1,"F",2,1,2,1,NA,3120,".",6400,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"27",89,2012,"W",105883,1,"M",1,1,1,1,NA,38,".",1400,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"27",89,2012,"W",105883,1,"F",1,1,1,1,NA,655,".",4600,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"7",114,2012,"W",105883,1,"F",1,1,1,1,NA,87,".",2300,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"23",90,2012,"W",105883,1,"M",1,1,1,1,NA,720,".",4600,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"23",90,2012,"W",105883,1,"F",3,1,3,1,NA,3718,".",3800,2,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"23",90,2012,"W",105883,1,"F",3,1,3,1,NA,3718,".",7400,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"43",91,2012,"W",105883,1,"M",13,1,13,1,NA,1932,".",1900,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"43",91,2012,"W",105883,1,"M",13,1,13,1,NA,1932,".",2100,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"43",91,2012,"W",105883,1,"M",13,1,13,1,NA,1932,".",2200,3,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"43",91,2012,"W",105883,1,"M",13,1,13,1,NA,1932,".",2300,3,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"43",91,2012,"W",105883,1,"M",13,1,13,1,NA,1932,".",2400,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"43",91,2012,"W",105883,1,"M",13,1,13,1,NA,1932,".",2700,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"43",91,2012,"W",105883,1,"M",13,1,13,1,NA,1932,".",3200,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"43",91,2012,"W",105883,1,"M",13,1,13,1,NA,1932,".",4100,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"43",91,2012,"W",105883,1,"M",13,1,13,1,NA,1932,".",4200,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"43",91,2012,"W",105883,1,"F",12,1,12,1,NA,3355,".",1900,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"43",91,2012,"W",105883,1,"F",12,1,12,1,NA,3355,".",2100,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"43",91,2012,"W",105883,1,"F",12,1,12,1,NA,3355,".",2200,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"43",91,2012,"W",105883,1,"F",12,1,12,1,NA,3355,".",2300,2,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"43",91,2012,"W",105883,1,"F",12,1,12,1,NA,3355,".",2400,2,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"43",91,2012,"W",105883,1,"F",12,1,12,1,NA,3355,".",2500,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"43",91,2012,"W",105883,1,"F",12,1,12,1,NA,3355,".",3700,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"43",91,2012,"W",105883,1,"F",12,1,12,1,NA,3355,".",3900,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"43",91,2012,"W",105883,1,"F",12,1,12,1,NA,3355,".",4900,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"43",91,2012,"W",105883,1,"F",12,1,12,1,NA,3355,".",5700,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"424",121,2012,"W",105883,1,"M",1,1,1,1,NA,1820,".",6800,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"54",92,2012,"W",105883,1,"M",3,1,3,1,NA,1120,".",2500,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"54",92,2012,"W",105883,1,"M",3,1,3,1,NA,1120,".",5300,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"54",92,2012,"W",105883,1,"F",1,1,1,1,NA,2260,".",6700,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"12",100,2012,"W",105883,1,"M",2,1,2,1,NA,2960,".",4000,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"12",100,2012,"W",105883,1,"M",2,1,2,1,NA,2960,".",7400,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"18",118,2012,"W",105883,1,"M",1,1,1,1,NA,38,".",1900,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"18",118,2012,"W",105883,1,"F",1,1,1,1,NA,45,".",1900,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"49",81,2012,"W",105883,1,"M",2,1,2,1,NA,580,".",3500,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"49",81,2012,"W",105883,1,"M",2,1,2,1,NA,580,".",3700,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"32",85,2012,"W",105883,1,"F",5,1,5,1,NA,565,".",2400,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"32",85,2012,"W",105883,1,"F",5,1,5,1,NA,565,".",2500,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"32",85,2012,"W",105883,1,"F",5,1,5,1,NA,565,".",2600,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"32",85,2012,"W",105883,1,"F",5,1,5,1,NA,565,".",3100,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"47",82,2012,"W",105883,1,"M",5,1,5,1,NA,3377,".",3900,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"47",82,2012,"W",105883,1,"M",5,1,5,1,NA,3377,".",4800,3,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"47",82,2012,"W",105883,1,"M",5,1,5,1,NA,3377,".",5900,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"47",82,2012,"W",105883,1,"F",5,1,5,1,NA,5199,".",3500,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"47",82,2012,"W",105883,1,"F",5,1,5,1,NA,5199,".",4200,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"47",82,2012,"W",105883,1,"F",5,1,5,1,NA,5199,".",4400,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"47",82,2012,"W",105883,1,"F",5,1,5,1,NA,5199,".",5000,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"47",82,2012,"W",105883,1,"F",5,1,5,1,NA,5199,".",7400,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"52",17,2012,"W",105883,1,"M",1,1,1,1,NA,1240,".",5800,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"52",17,2012,"W",105883,1,"F",1,1,1,1,NA,1250,".",5400,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"38",45,2012,"W",105883,1,"M",1,1,1,1,NA,25,".",1700,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"38",45,2012,"W",105883,1,"F",1,1,1,1,NA,70,".",2200,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"24",8,2012,"W",105883,1,"F",1,1,1,1,NA,5190,".",8600,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"14",107,2012,"W",105883,1,"M",2,1,2,1,NA,680,".",1300,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"14",107,2012,"W",105883,1,"M",2,1,2,1,NA,680,".",5100,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"14",107,2012,"W",105883,1,"F",3,1,3,1,NA,3150,".",4000,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"14",107,2012,"W",105883,1,"F",3,1,3,1,NA,3150,".",5700,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"14",107,2012,"W",105883,1,"F",3,1,3,1,NA,3150,".",5800,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"38",59,2012,"W",105883,1,NA,3,1,3,1,3000,3000,"0",450,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"38",59,2012,"W",105883,1,NA,3,1,3,1,3000,3000,"0",500,1,105883,"Raja clavata"
